apps,bondmode,bytes,time,mbytes-sec
intel,RegularTCP,2,26.39,0.08
intel,RegularTCP,4,25.99,0.15
intel,RegularTCP,8,25.99,0.31
intel,RegularTCP,16,25.97,0.62
intel,RegularTCP,32,26.33,1.22
intel,RegularTCP,64,26.74,2.39
intel,RegularTCP,128,26.77,4.78
intel,RegularTCP,256,26.82,9.54
intel,RegularTCP,512,27.35,18.72
intel,RegularTCP,1024,28.31,36.17
intel,RegularTCP,2048,32.05,63.90
intel,RegularTCP,4096,39.88,102.71
intel,RegularTCP,8192,45.81,178.83
intel,RegularTCP,16384,67.53,242.62
intel,RegularTCP,32768,61.32,534.33
intel,RegularTCP,65536,112.73,581.36
intel,RegularTCP,131072,165.95,789.85
intel,RegularTCP,262144,259.48,1010.27
intel,RegularTCP,524288,434.03,1207.97
intel,RegularTCP,1048576,788.57,1329.72
intel,RegularTCP,2097152,1637.22,1280.92
intel,RegularTCP,4194304,3231.86,1297.80
intel,RegularTCP,0,25.42,0.00
intel,RegularTCP,1,26.34,0.04
intel,RegularTCP,2,26.33,0.08
intel,RegularTCP,4,26.34,0.15
intel,RegularTCP,8,26.32,0.30
intel,RegularTCP,16,26.14,0.61
intel,RegularTCP,32,26.12,1.23
intel,RegularTCP,64,26.38,2.43
intel,RegularTCP,128,26.66,4.80
intel,RegularTCP,256,26.74,9.57
intel,RegularTCP,512,27.21,18.81
intel,RegularTCP,1024,28.39,36.07
intel,RegularTCP,2048,32.05,63.90
intel,RegularTCP,4096,39.28,104.28
intel,RegularTCP,8192,45.33,180.70
intel,RegularTCP,16384,68.05,240.77
intel,RegularTCP,32768,53.86,608.37
intel,RegularTCP,65536,113.39,577.94
intel,RegularTCP,131072,165.93,789.94
intel,RegularTCP,262144,260.29,1007.12
intel,RegularTCP,524288,437.87,1197.36
intel,RegularTCP,1048576,792.95,1322.38
intel,RegularTCP,2097152,1629.52,1286.98
intel,RegularTCP,4194304,3243.32,1293.21
intel,RegularTCP,0,25.21,0.00
intel,RegularTCP,1,25.87,0.04
intel,RegularTCP,2,26.20,0.08
intel,RegularTCP,4,26.03,0.15
intel,RegularTCP,8,25.90,0.31
intel,RegularTCP,16,25.84,0.62
intel,RegularTCP,32,26.00,1.23
intel,RegularTCP,64,26.35,2.43
intel,RegularTCP,128,26.35,4.86
intel,RegularTCP,256,26.51,9.66
intel,RegularTCP,512,27.13,18.88
intel,RegularTCP,1024,28.42,36.03
intel,RegularTCP,2048,31.94,64.12
intel,RegularTCP,4096,39.65,103.31
intel,RegularTCP,8192,45.64,179.50
intel,RegularTCP,16384,68.68,238.56
intel,RegularTCP,32768,60.75,539.36
intel,RegularTCP,65536,112.51,582.49
intel,RegularTCP,131072,166.44,787.49
intel,RegularTCP,262144,261.52,1002.39
intel,RegularTCP,524288,434.35,1207.06
intel,RegularTCP,1048576,834.67,1256.28
intel,RegularTCP,2097152,1663.73,1260.51
intel,RegularTCP,4194304,3332.34,1258.67
intel,RegularTCP,0,25.78,0.00
intel,RegularTCP,1,26.20,0.04
intel,RegularTCP,2,26.30,0.08
intel,RegularTCP,4,26.27,0.15
intel,RegularTCP,8,26.29,0.30
intel,RegularTCP,16,26.27,0.61
intel,RegularTCP,32,26.39,1.21
intel,RegularTCP,64,26.65,2.40
